Date,Open,High,Low,Close,Volume,SMA_50,SMA_200,SMA_20,STD_20,BBL_20_2.0,BBU_20_2.0,RSI_14
2008-01-03 19:00:00,4.496690339394294,4.946359157562256,4.474206952428763,4.946359157562256,9434,,,,,,,
2008-02-14 19:00:00,4.721524715423584,4.721524715423584,4.721524715423584,4.721524715423584,9434,,,,,,,
2008-03-04 19:00:00,4.091988563537598,4.091988563537598,4.091988563537598,4.091988563537598,4717,,,,,,,
2008-03-05 19:00:00,4.04702091217041,4.04702091217041,4.04702091217041,4.04702091217041,4717,,,,,,,
2008-03-09 19:00:00,3.822186231613159,3.822186231613159,3.822186231613159,3.822186231613159,9434,,,,,,,
2008-03-25 19:00:00,5.733280658721924,5.733280658721924,5.733280658721924,5.733280658721924,28302,,,,,,,
2008-04-13 19:00:00,6.160465342173849,6.6101341247558585,5.710796020163212,6.610134124755859,99058,,,,,,,
2008-04-14 19:00:00,6.745035648345947,6.745035648345947,6.745035648345947,6.745035648345947,9434,,,,,,,
2008-04-16 19:00:00,6.745035386041133,7.194704196005744,6.160465717315674,6.160465717315674,47170,,,,,,,
2008-04-22 19:00:00,7.1947031021118155,7.1947031021118155,7.1947031021118155,7.194703102111816,9434,,,,,,,
2008-04-28 19:00:00,7.194704196005744,7.644373005970356,6.160465717315674,6.160465717315674,132077,,,,,,,
2008-04-29 19:00:00,7.644371994988526,8.09404182434082,7.644371994988526,8.09404182434082,42453,,,,,,,
2008-05-01 19:00:00,8.543710708618164,8.543710708618164,8.543710708618164,8.543710708618164,4717,,,,,,,
2008-05-04 19:00:00,6.160464902583203,8.09404182434082,6.160464902583203,8.09404182434082,14151,,,,,,,66.50943547229383
2008-05-11 19:00:00,8.543710708618164,8.543710708618164,8.543710708618164,8.543710708618164,4717,,,,,,,68.01801937355644
2008-05-12 19:00:00,8.09404182434082,8.09404182434082,8.09404182434082,8.09404182434082,4717,,,,,,,66.5198251982118
2008-05-18 19:00:00,8.094041623395492,8.498743057250977,7.6443718052068474,8.498743057250977,51887,,,,,,,72.07206899521489
2008-05-19 19:00:00,8.498743588342467,8.948412895202637,8.318875973484122,8.948412895202637,122643,,,,,,,73.59307845190854
2008-05-21 19:00:00,8.948412698286539,9.398081455822823,8.543710708618164,8.543710708618164,297175,,,,,,,72.3404306683914
2008-05-27 19:00:00,8.993380546569824,8.993380546569824,8.993380546569824,8.993380546569824,4717,,,6.829347932338715,1.778922049654263,3.271503833030189,10.387192031647242,67.90123812364061
2008-06-11 18:00:00,8.99338061582727,9.443049430847168,8.99338061582727,9.443049430847168,14151,,,7.05418244600296,1.8122606868197406,3.4296610723634786,10.678703819642442,66.32125049806696
2008-06-26 18:00:00,10.342388153076172,10.342388153076172,10.342388153076172,10.342388153076172,4717,,,7.335225617885589,1.8665023092406787,3.602220999404232,11.068230236366947,69.0476256602051
2008-12-31 19:00:00,9.82526683807373,9.82526683807373,9.82526683807373,9.82526683807373,4717,,,7.621889531612396,1.7804638845047887,4.060961762602819,11.182817300621974,69.54435841014583
2009-01-08 19:00:00,9.335128784179688,9.335128784179688,9.335128784179688,9.335128784179688,4717,,,7.8862949252128605,1.6057180732333742,4.6748587787461116,11.09773107167961,62.11813338764287
2009-02-02 19:00:00,8.871969223022461,8.871969223022461,8.871969223022461,8.871969223022461,4717,,,8.138784074783326,1.3011703035589708,5.536443467665384,10.741124681901267,66.41262240192563
2009-02-17 19:00:00,8.422301292419434,8.422301292419434,8.422301292419434,8.422301292419434,4717,,,8.273235106468201,1.1720479770133725,5.929139152441456,10.617331060494946,52.422038172512195
2009-03-03 19:00:00,7.9726314544677725,7.9726314544677725,7.9726314544677725,7.972631454467773,4717,,,8.341359972953796,1.1081485383892757,6.125062896175245,10.557657049732349,45.786334613528034
2009-03-16 19:00:00,6.173955975213416,6.623624801635742,5.724287148791091,6.623624801635742,14151,,,8.335289430618285,1.117645462552388,6.0999985055135095,10.570580355723061,40.421799060073454
2009-03-17 19:00:00,5.575895309448242,5.575895309448242,5.575895309448242,5.575895309448242,4717,,,8.306060910224915,1.1832339232003914,5.939593063824132,10.672528756625697,32.065223530301324
2009-03-18 19:00:00,5.575895309448242,5.575895309448242,5.575895309448242,5.575895309448242,4717,,,8.225120520591735,1.3116576278202625,5.60180526495121,10.848435776232261,33.90805130081564
2009-03-24 19:00:00,6.520199298858643,6.520199298858643,6.520199298858643,6.520199298858643,9434,,,8.243107199668884,1.2840305665918783,5.675046066485128,10.811168332852642,38.17204616785261
2009-04-05 19:00:00,6.295365472710801,6.520199298858643,6.295365472710801,6.520199298858643,4717,,,8.164415073394775,1.3406262785630962,5.483162516268582,10.845667630520968,34.65908861544435
2009-05-26 18:00:00,5.71079683303833,5.71079683303833,5.71079683303833,5.71079683303833,4717,,,8.022769379615784,1.4441060756324486,5.134557228350888,10.910981530880681,32.97297842610912
2009-05-27 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,4717,,,7.926090574264526,1.5026216412280178,4.9208472918084905,10.931333856720562,32.9729707421443
2009-06-02 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,4717,,,7.806928324699402,1.54496717402936,4.716993976640682,10.896862672758122,29.142855480813907
2009-06-16 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,4717,,,7.710249519348144,1.586008179037293,4.538233161273558,10.88226587742273,19.99998905374632
2009-06-21 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,9434,,,7.59333565235138,1.610814564506443,4.371706523338494,10.814964781364266,21.602782538577245
2009-07-08 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,4717,,,7.453938293457031,1.6080062370034347,4.237925819450162,10.6699507674639,23.37857332446079
2009-07-21 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,94,,,7.334776043891907,1.6113000906517458,4.1121758625884155,10.557376225195398,25.347499532002487
2009-07-27 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,94,,,7.193130302429199,1.5820745405597885,4.028981221309622,10.357279383548775,27.604618589768094
2009-08-05 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,943,,,7.0290011167526245,1.504759632054784,4.0194818526430565,10.038520380862192,30.303023706628693
2009-08-06 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,254,,,6.8199049949646,1.2962116010580826,4.227481792848435,9.412328197080765,42.87689711195016
2009-08-09 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,51887,,,6.636664938926697,1.091938107215257,4.452788724496183,8.820541153357212,63.26533880509771
2009-08-11 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,52642,,,6.477931785583496,0.8913438129531623,4.695244159677172,8.26061941148982,63.26533880509771
2009-08-12 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,849,,,6.342356610298157,0.6919514340455751,4.9584537422070065,7.726259478389307,35.71432899672179
2009-08-30 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,6613,,,6.229264831542968,0.48926681786988535,5.250731195803198,7.207798467282739,35.71432899672179
2009-08-31 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,9,,,6.138656544685364,0.2665043956926666,5.605647753300031,6.671665336070697,100.0
2009-09-01 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,9,,,6.11549859046936,0.24105283090278334,5.633392928663794,6.597604252274927,
2009-09-02 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,9,,,6.144727110862732,0.20491167442005961,5.734903762022613,6.554550459702851,
2009-09-07 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,18,6.8410844373703,,6.173955631256104,0.15515341292511853,5.863648805405867,6.4842624571063405,
2009-09-08 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,122,6.865366568565369,,6.155968952178955,0.13202988841102117,5.891909175356912,6.420028729000998,
2009-09-10 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,952,6.89414538860321,,6.137982273101807,0.10054901926096779,5.936884234579871,6.339080311623743,
2009-09-15 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,9,6.935514931678772,,6.160465717315674,0.0,6.160465717315674,6.160465717315674,
2009-09-16 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,132,6.9777838277816775,,6.160465717315674,0.0,6.160465717315674,6.160465717315674,
2009-09-23 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,94350,7.024549417495727,,6.160465717315674,0.0,6.160465717315674,6.160465717315674,
2009-09-24 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,952,7.033093118667603,,6.160465717315674,0.0,6.160465717315674,6.160465717315674,
2009-09-27 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,9,7.024099750518799,,6.160465717315674,0.0,6.160465717315674,6.160465717315674,
2009-09-28 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,1886,7.012408351898193,,6.160465717315674,0.0,6.160465717315674,6.160465717315674,
2009-09-30 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,108520,7.012408351898193,,6.160465717315674,0.0,6.160465717315674,6.160465717315674,
2009-10-01 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,9,6.991723604202271,,6.160465717315674,0.0,6.160465717315674,6.160465717315674,
2009-10-04 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,22641,6.991723604202271,,6.160465717315674,0.0,6.160465717315674,6.160465717315674,
2009-10-05 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,97171,6.953052082061768,,6.160465717315674,0.0,6.160465717315674,6.160465717315674,
2009-10-06 18:00:00,6.160465717315674,6.160465717315674,6.160465717315674,6.160465717315674,219541,6.905387182235717,,6.160465717315674,0.0,6.160465717315674,6.160465717315674,
