Date,Open,High,Low,Close,Volume
2026-01-26,0.0,0.0,0.0,100.0,140000000
2026-01-29,98.55,98.55,98.55,98.55,100000
2026-02-16,0.0,0.0,0.0,98.55,125000000
2026-03-26,96.7,96.7,96.6,96.6,749900000
