Date,Open,High,Low,Close,Volume
2026-04-08,89.6,89.6,89.6,89.6,10000
2026-04-09,89.5,89.5,89.5,89.5,1500080000
2026-04-10,90.36,90.36,90.36,90.36,60000
2026-04-15,0.0,0.0,0.0,90.36,600000000
2026-04-16,90.12,90.12,90.12,90.12,100000
2026-04-20,90.1,90.1,90.1,90.1,10000
2026-04-21,90.1,90.1,90.1,90.1,5000
