Date,Open,High,Low,Close,Volume,SMA_50,SMA_200,SMA_20,STD_20,BBL_20_2.0,BBU_20_2.0,RSI_14
2024-04-17,100.0,100.0,100.0,100.0,5000,,,,,,,
2024-04-18,97.0,97.0,97.0,100.0,2,,,,,,,
2024-04-24,97.0,97.0,97.0,100.0,1,,,,,,,
2024-05-07,0.0,0.0,0.0,100.0,32,,,,,,,
2024-05-27,97.0,97.0,97.0,100.0,9,,,,,,,
2024-06-03,97.0,97.0,97.0,100.0,13,,,,,,,
2024-06-05,110.0,110.0,110.0,100.0,1,,,,,,,
2024-06-10,97.0,97.0,97.0,100.0,7,,,,,,,
2024-07-18,0.0,0.0,0.0,100.0,10000,,,,,,,
2024-07-23,0.0,0.0,0.0,100.0,10000,,,,,,,
2024-08-20,97.0,97.0,97.0,100.0,3,,,,,,,
2024-08-30,0.0,0.0,0.0,100.0,0,,,,,,,
2024-09-02,0.0,0.0,0.0,100.0,0,,,,,,,
2024-09-03,0.0,0.0,0.0,100.0,0,,,,,,,
2024-09-04,97.0,97.0,97.0,100.0,2,,,,,,,
2024-09-05,0.0,0.0,0.0,100.0,0,,,,,,,
2024-09-06,0.0,0.0,0.0,100.0,0,,,,,,,
2024-09-09,0.0,0.0,0.0,100.0,0,,,,,,,
2024-09-10,0.0,0.0,0.0,100.0,0,,,,,,,
2024-09-11,0.0,0.0,0.0,100.0,0,,,100.0,0.0,100.0,100.0,
2024-09-12,0.0,0.0,0.0,100.0,0,,,100.0,0.0,100.0,100.0,
2024-09-13,0.0,0.0,0.0,100.0,0,,,100.0,0.0,100.0,100.0,
2024-09-16,97.0,97.0,97.0,100.0,3,,,100.0,0.0,100.0,100.0,
2024-09-18,0.0,0.0,0.0,100.0,0,,,100.0,0.0,100.0,100.0,
2024-09-19,0.0,0.0,0.0,100.0,0,,,100.0,0.0,100.0,100.0,
2024-09-20,0.0,0.0,0.0,100.0,0,,,100.0,0.0,100.0,100.0,
2024-09-23,0.0,0.0,0.0,100.0,0,,,100.0,0.0,100.0,100.0,
2024-09-24,0.0,0.0,0.0,100.0,0,,,100.0,0.0,100.0,100.0,
2024-09-25,0.0,0.0,0.0,100.0,0,,,100.0,0.0,100.0,100.0,
2024-09-26,0.0,0.0,0.0,100.0,0,,,100.0,0.0,100.0,100.0,
2024-10-01,0.0,0.0,0.0,100.0,382,,,100.0,0.0,100.0,100.0,
2024-10-10,0.0,0.0,0.0,100.0,1400,,,100.0,0.0,100.0,100.0,
2024-10-21,0.0,0.0,0.0,100.0,12000,,,100.0,0.0,100.0,100.0,
2024-10-22,97.0,97.0,97.0,100.0,1,,,100.0,0.0,100.0,100.0,
2024-12-03,0.0,0.0,0.0,100.0,254,,,100.0,0.0,100.0,100.0,
2024-12-06,97.0,97.0,97.0,100.0,4,,,100.0,0.0,100.0,100.0,
2024-12-11,0.0,0.0,0.0,100.0,2,,,100.0,0.0,100.0,100.0,
2025-01-08,99.0,99.0,99.0,100.0,2,,,100.0,0.0,100.0,100.0,
2025-01-09,99.0,99.0,99.0,100.0,2,,,100.0,0.0,100.0,100.0,
2025-02-13,99.0,99.0,99.0,100.0,1,,,100.0,0.0,100.0,100.0,
2025-03-05,100.0,105.0,100.0,105.0,30000,,,100.25,1.118033988749895,98.01393202250021,102.48606797749979,100.0
2025-03-24,99.0,99.0,99.0,105.0,32,,,100.5,1.5389675281277317,97.42206494374453,103.57793505625547,100.0
2025-04-22,100.0,100.0,100.0,100.0,10000,,,100.5,1.5389675281277317,97.42206494374453,103.57793505625547,50.0
2025-04-23,106.5,106.5,106.5,106.5,20000,,,100.825,2.034407970263999,96.756184059472,104.893815940528,69.69696969696969
2025-05-08,0.0,0.0,0.0,106.5,200,,,101.15,2.3847100673379904,96.38057986532402,105.91942013467599,69.69696969696969
2025-06-19,99.0,99.0,99.0,106.5,1,,,101.475,2.648112535373074,96.17877492925385,106.77122507074614,69.69696969696969
2025-07-09,100.0,100.0,100.0,106.5,200,,,101.8,2.8488224714229258,96.10235505715414,107.49764494284585,69.69696969696969
2025-07-10,100.0,100.0,99.0,106.5,74,,,102.125,2.9994517042812703,96.12609659143746,108.12390340856254,69.69696969696969
2025-07-11,99.0,99.0,99.0,106.5,1,,,102.45,3.1072919331621836,96.23541613367564,108.66458386632436,69.69696969696969
2025-09-04,0.0,0.0,0.0,106.5,50,101.11,,102.775,3.17670385280421,96.42159229439159,109.12840770560842,69.69696969696969
2025-10-01,0.0,0.0,0.0,106.5,2,101.24,,103.1,3.2101811721295137,96.67963765574096,109.52036234425903,69.69696969696969
2025-11-03,99.0,99.0,99.0,106.5,13,101.37,,103.425,3.208848785205668,97.00730242958866,109.84269757041133,69.69696969696969
2025-11-10,99.0,102.75,99.0,102.75,28000,101.425,,103.5625,3.111814287179562,97.33887142564087,109.78612857435913,56.79012345679012
