Date,Open,High,Low,Close,Volume,SMA_50,SMA_200,SMA_20,STD_20,BBL_20_2.0,BBU_20_2.0,RSI_14
2016-05-04,192.0,196.0,192.0,194.99,47800,,,,,,,
2016-05-05,194.01,194.64,192.35,192.5,16700,,,,,,,
2016-05-06,192.5,195.98,191.16,191.9,25900,,,,,,,
2016-05-09,193.9,198.75,191.11,197.38,125000,,,,,,,
2016-05-10,199.98,200.2,195.0,195.34,51400,,,,,,,
2016-05-11,196.0,197.4,194.0,194.91,14200,,,,,,,
2016-05-12,194.25,195.75,193.4,193.74,18500,,,,,,,
2016-05-13,191.14,197.7,191.14,195.98,22700,,,,,,,
2016-05-16,197.69,197.69,193.62,194.21,8700,,,,,,,
2016-05-17,195.7,196.39,193.6,194.16,12300,,,,,,,
2016-05-18,193.05,196.5,193.05,193.84,5800,,,,,,,
2016-05-19,193.25,194.0,193.25,193.76,10400,,,,,,,
2016-05-20,195.09,195.5,192.15,192.56,9400,,,,,,,
2016-05-23,193.0,193.0,191.1,191.98,19200,,,,,,,41.84281842818421
2016-05-24,192.5,192.5,189.78,189.99,47500,,,,,,,37.769080234833616
2016-05-25,190.97,194.0,188.6,188.99,194000,,,,,,,40.73878627968337
2016-05-26,189.0,190.0,186.5,186.85,40900,,,,,,,37.676915568569974
2016-05-27,186.1,196.19,185.86,196.19,152900,,,,,,,47.5564681724846
2016-05-30,205.5,205.99,201.5,205.99,548500,,,,,,,66.58361881033947
2016-05-31,209.0,209.0,197.0,199.93,173000,,,194.2595,4.017462507603526,186.22457498479295,202.29442501520705,56.65076841547432
2016-06-01,199.52,201.0,194.0,196.2,45500,,,194.32,4.038100126492528,186.24379974701495,202.39620025298504,53.05210918114141
2016-06-02,198.5,198.5,195.0,195.42,27500,,,194.46599999999998,4.021587013265184,186.4228259734696,202.50917402653036,49.27909371781668
2016-06-03,194.5,196.11,191.0,193.51,49100,,,194.5465,3.9834529784571293,186.57959404308576,202.51340595691426,49.10210364289377
2016-06-06,193.51,193.51,189.0,189.98,60300,,,194.1765,4.049537043065283,186.07742591386943,202.27557408613058,45.077720207253876
2016-06-07,190.99,190.99,189.01,189.5,6600,,,193.8845,4.169986084793141,185.54452783041373,202.22447216958628,44.908493664946036
