Date,Open,High,Low,Close,Volume,SMA_50,SMA_200,SMA_20,STD_20,BBL_20_2.0,BBU_20_2.0,RSI_14
2024-09-20,0.0,0.0,0.0,100.0,62500000,,,,,,,
2024-09-23,0.0,0.0,0.0,100.0,185000000,,,,,,,
2024-09-24,0.0,0.0,0.0,100.0,0,,,,,,,
2024-09-25,102.0,102.0,102.0,102.0,5000,,,,,,,
2024-09-26,0.0,0.0,0.0,102.0,0,,,,,,,
2024-11-12,102.25,102.25,102.25,102.25,5000,,,,,,,
2025-01-08,102.3,102.3,102.3,102.3,5000,,,,,,,
2025-01-24,102.4,102.4,102.4,102.4,5000,,,,,,,
2025-02-18,0.0,0.0,0.0,102.4,1000000000,,,,,,,
2025-02-27,102.36,102.36,102.36,102.36,180000,,,,,,,
2025-03-12,100.5,101.1,100.5,101.1,1500005000,,,,,,,
2025-03-18,99.95,100.7,99.48,99.48,7950010000,,,,,,,
2025-03-19,99.37,99.37,99.37,99.37,50000000,,,,,,,
2025-03-20,99.37,99.37,99.37,99.37,350000000,,,,,,,44.19889502762436
2025-03-21,99.3,99.3,99.3,99.3,2309995000,,,,,,,43.636363636363626
2025-03-26,99.25,99.25,99.25,99.25,122000000,,,,,,,43.243243243243256
2025-04-03,99.24,99.24,99.24,99.24,500000000,,,,,,,43.165467625899254
2025-04-08,99.22,99.22,99.22,99.22,350000000,,,,,,,11.173184357542013
2025-04-09,99.21,99.21,99.21,99.21,350000000,,,,,,,11.14206128133715
2025-04-10,99.18,99.21,99.1,99.1,530000000,,,100.5175,1.3771208523965,97.763258295207,103.271741704793,4.347826086956658
2025-04-11,99.18,99.18,99.18,99.18,500000000,,,100.4765,1.4052580770655236,97.66598384586895,103.28701615413105,5.172413793103999
2025-04-14,99.03,99.1,99.03,99.03,252505000,,,100.428,1.4389052856434406,97.55018942871311,103.30581057128688,2.2662889518417018
2025-04-15,99.0,99.0,99.0,99.0,110000000,,,100.378,1.471564151721419,97.43487169655717,103.32112830344283,2.2471910112362963
2025-05-22,102.2,102.2,102.2,102.2,1100000000,,,100.388,1.4837952759908066,97.42040944801839,103.35559055198162,48.80952380952384
2025-06-19,0.0,0.0,0.0,102.2,100000000,,,100.398,1.4958560302241315,97.40628793955173,103.38971206044826,60.073260073260116
2025-06-23,101.35,101.35,101.35,101.35,2000000000,,,100.353,1.4500457343059734,97.45290853138805,103.25309146861194,69.93603411513831
2025-06-24,101.55,101.55,101.55,101.55,5000,,,100.3155,1.4060750709912895,97.50334985801742,103.12765014198258,72.80334728033444
2025-06-30,101.84,101.84,101.84,101.84,5000,,,100.2875,1.3674250677055306,97.55264986458893,103.02235013541106,74.35897435897411
2025-08-13,101.8,101.8,101.8,101.8,350000000,,,100.25750000000001,1.324549079180494,97.60840184163902,102.90659815836099,74.80158730158706
2025-08-15,101.8,101.8,101.8,101.8,250000000,,,100.2295,1.2830328994428126,97.66343420111437,102.79556579888563,75.55110220440852
2025-08-18,101.9,101.9,101.9,101.9,250000000,,,100.26950000000001,1.3234344276202457,97.62263114475951,102.9163688552405,76.18110236220454
2025-08-19,101.85,101.85,101.85,101.85,250000000,,,100.388,1.3547561443028469,97.67848771139431,103.0975122886057,75.73385518590959
2025-08-25,0.0,0.0,0.0,101.85,699995000,,,100.512,1.370084899405488,97.77183020118902,103.25216979881098,75.88235294117615
2025-08-26,0.0,0.0,0.0,101.85,699995000,,,100.636,1.3735102934873797,97.88897941302524,103.38302058697475,77.55511022044053
2025-08-28,0.0,0.0,0.0,101.85,25000000,,,100.7635,1.361265954911089,98.04096809017781,103.48603190982217,77.18940936863501
2025-08-29,0.0,0.0,0.0,101.85,20000,,,100.8935,1.332975598939614,98.22754880212078,103.55945119787923,79.62184873949543
2025-09-04,102.05,102.05,102.05,102.05,10500000,,,101.034,1.2971280016373026,98.4397439967254,103.62825600327461,80.9330628803242
2025-10-22,100.86,101.1,100.86,100.98,10000,,,101.122,1.2252973860294203,98.67140522794116,103.57259477205884,28.214285714286035
2025-10-23,100.85,100.85,100.85,100.85,320000000,,,101.204,1.1426994816062361,98.91860103678752,103.48939896321247,26.962457337884203
2025-12-01,100.16,100.16,100.16,100.16,15000,,,101.257,1.0616873362718429,99.13362532745631,103.3803746725437,28.519855595668204
2025-12-03,100.95,100.95,100.95,100.95,5000,,,101.3455,0.9470201187214342,99.45145976255714,103.23954023744287,41.07142857142877
2025-12-04,0.0,0.0,0.0,100.95,600000000,,,101.44149999999999,0.7830660051496644,99.87536798970066,103.00763201029932,35.50488599348549
2026-01-15,100.5,100.5,100.5,100.5,100000,,,101.5165,0.5832601207189256,100.34997975856214,102.68302024143784,31.32183908045998
2026-02-02,100.88,100.88,100.88,100.88,5000,,,101.4505,0.5764909731342416,100.29751805373152,102.60348194626849,38.082901554404216
2026-04-02,99.45,99.45,99.45,99.45,500000,,,101.313,0.7025000468252455,99.90799990634952,102.71800009365049,26.396917148362263
2026-04-06,100.2,100.2,100.2,100.2,5000,,,101.25550000000001,0.7450854772581793,99.76532904548365,102.74567095451637,35.993208828522995
2026-04-07,100.3,100.3,100.3,100.3,5000,,,101.19300000000001,0.7710560086148391,99.65088798277033,102.7351120172297,37.06176961602672
