Date,Open,High,Low,Close,Volume,SMA_50,SMA_200,SMA_20,STD_20,BBL_20_2.0,BBU_20_2.0,RSI_14
2016-05-04,6.5,6.5,6.5,6.5,500,,,,,,,
2016-05-05,6.5,6.5,6.04,6.5,13500,,,,,,,
2016-05-06,6.5,6.5,6.25,6.4,40000,,,,,,,
2016-05-09,6.5,6.5,6.5,6.5,500,,,,,,,
2016-05-10,6.3,6.3,6.25,6.25,16500,,,,,,,
2016-05-11,6.3,6.4,6.26,6.4,14500,,,,,,,
2016-05-12,6.13,6.45,6.13,6.17,2000,,,,,,,
2016-05-13,6.25,6.5,6.25,6.5,10500,,,,,,,
2016-05-16,7.49,7.49,6.5,6.5,10500,,,,,,,
2016-05-17,6.5,6.5,6.4,6.4,21000,,,,,,,
2016-05-18,6.99,6.99,6.49,6.5,18000,,,,,,,
2016-05-19,6.48,6.5,6.25,6.5,4500,,,,,,,
2016-05-20,6.4,6.5,6.2,6.5,10500,,,,,,,
2016-05-23,6.5,6.5,6.5,6.5,12500,,,,,,,50.0
2016-05-24,6.15,6.7,6.15,6.24,10000,,,,,,,41.97530864197532
2016-05-25,6.01,6.25,6.01,6.25,23500,,,,,,,42.331288343558285
2016-05-26,6.32,6.32,6.25,6.3,5000,,,,,,,46.83544303797466
2016-05-27,0.0,6.3,6.3,6.3,500,,,,,,,43.243243243243235
2016-05-30,5.35,6.89,5.35,6.89,645500,,,,,,,67.58241758241758
2016-05-31,6.9,6.9,6.8,6.8,1500,,,6.445,0.1766799068193218,6.0916401863613565,6.798359813638644,61.36363636363636
2016-06-01,6.77,6.99,6.76,6.99,30000,,,6.469499999999999,0.2146104181510008,6.040279163697997,6.898720836302001,73.8372093023256
2016-06-02,0.0,0.0,0.0,6.99,0,,,6.494,0.24420440101211174,6.005591197975776,6.982408802024223,67.62589928057557
2016-06-03,7.0,7.0,7.0,7.0,27000,,,6.523999999999999,0.26776659121036955,5.98846681757926,7.059533182420738,67.85714285714288
2016-06-06,6.02,6.85,6.0,6.52,36000,,,6.525,0.26770958341574497,5.98958083316851,7.06041916683149,53.37078651685391
2016-06-07,6.3,6.3,6.3,6.3,5000,,,6.527499999999999,0.2652283028479032,5.9970433943041925,7.057956605695805,44.73684210526315
2016-06-08,6.55,6.55,6.55,6.55,500,,,6.534999999999999,0.26354865724727616,6.007902685505447,7.062097314494552,51.16279069767442
2016-06-09,0.0,0.0,0.0,6.55,0,,,6.554,0.2491543592571527,6.055691281485695,7.052308718514306,51.16279069767442
2016-06-10,0.0,0.0,0.0,6.55,0,,,6.5565,0.24883465235076593,6.058830695298468,7.0541693047015315,51.16279069767442
2016-06-13,0.0,0.0,0.0,6.55,0,,,6.559,0.24848805965171428,6.062023880696572,7.055976119303429,58.20105820105819
2016-06-14,6.04,6.69,6.04,6.69,4000,,,6.5735,0.2471793510367475,6.079141297926505,7.0678587020734955,60.8910891089109
2016-06-15,6.0,6.4,6.0,6.4,25000,,,6.5685,0.24974249896538223,6.069015002069236,7.067984997930765,52.212389380530986
2016-06-16,6.55,6.6,6.13,6.6,2000,,,6.5735,0.24929954504149224,6.074900909917016,7.072099090082984,56.09756097560975
2016-06-17,0.0,0.0,0.0,6.6,0,,,6.5785,0.24875003306003543,6.080999933879929,7.076000066120071,42.24598930481283
2016-06-20,0.0,6.6,6.6,6.6,500,,,6.583499999999999,0.24809325496251416,6.087313490074971,7.079686509925027,44.38202247191011
2016-06-21,6.13,6.89,6.13,6.16,15000,,,6.5795,0.25448554917095473,6.070528901658091,7.08847109834191,29.55665024630541
2016-06-22,6.29,6.4,6.17,6.17,6000,,,6.5755,0.2604949741913415,6.054510051617317,7.096489948382683,29.901960784313715
2016-06-23,6.99,6.99,6.02,6.69,12500,,,6.595000000000001,0.25328369781521226,6.088432604369576,7.1015673956304255,43.92156862745099
2016-06-24,6.16,6.16,6.16,6.16,500,,,6.587999999999999,0.2635905916378662,6.060818816724267,7.115181183275731,43.07692307692309
2016-06-28,6.06,6.94,6.06,6.75,31000,,,6.581,0.2569230890445832,6.067153821910834,7.094846178089167,57.575757575757585
2016-06-29,6.74,6.74,6.11,6.6,5500,,,6.571,0.2517914759645793,6.067417048070841,7.074582951929158,50.87108013937282
2016-06-30,6.59,6.99,6.59,6.95,20500,,,6.569,0.24842450934258783,6.072150981314825,7.065849018685175,56.2111801242236
2016-07-04,6.97,6.97,6.97,6.97,500,,,6.5680000000000005,0.24667472722723705,6.074650545545526,7.061349454454475,56.48148148148149
2016-07-11,6.99,6.99,6.99,6.99,5500,,,6.5675,0.2457614375985918,6.075977124802816,7.059022875197184,56.74846625766871
2016-07-12,7.18,7.18,7.18,7.18,500,,,6.600499999999999,0.2808534924307096,6.03879301513858,7.1622069848614185,57.40181268882174
2016-07-13,6.45,6.88,6.45,6.85,3500,,,6.628,0.2767784597642566,6.074443080471487,7.181556919528513,56.71641791044775
