Date,Open,High,Low,Close,Volume,SMA_50,SMA_200,SMA_20,STD_20,BBL_20_2.0,BBU_20_2.0,RSI_14
2008-01-02 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,6024,,,,,,,
2008-01-03 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,15062,,,,,,,
2008-01-06 19:00:00,0.27562436048693423,0.2834993898868561,0.27562436048693423,0.2834993898868561,6024,,,,,,,
2008-01-07 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,15062,,,,,,,
2008-01-08 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,28618,,,,,,,
2008-01-09 19:00:00,0.346499711902477,0.3543742895126343,0.346499711902477,0.3543742895126343,39161,,,,,,,
2008-01-10 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,42173,,,,,,,
2008-01-13 19:00:00,0.31499954619276493,0.3228745758533478,0.31499954619276493,0.3228745758533478,9037,,,,,,,
2008-01-14 19:00:00,0.3228745933599151,0.3543742895126343,0.31499956327234063,0.3543742895126343,60248,,,,,,,
2008-01-15 19:00:00,0.3464997112751007,0.3464997112751007,0.3464997112751007,0.3464997112751007,1506,,,,,,,
2008-01-16 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,3012,,,,,,,
2008-01-20 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,6024,,,,,,,
2008-01-22 19:00:00,0.3386246818149026,0.3543742895126343,0.3386246818149026,0.3543742895126343,84347,,,,,,,
2008-01-30 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,3012,,,,,,,50.0
2008-02-10 19:00:00,0.2362496703863144,0.2362496703863144,0.2362496703863144,0.2362496703863144,1506,,,,,,,39.583317975493024
2008-02-11 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,3012,,,,,,,50.0
2008-02-12 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,9037,,,,,,,53.70373264503325
2008-02-14 19:00:00,0.3149995671679936,0.3386246860027313,0.2519997498858472,0.3386246860027313,48198,,,,,,,52.83021879036583
2008-02-18 19:00:00,0.3464997112751007,0.3464997112751007,0.3464997112751007,0.3464997112751007,3012,,,,,,,53.70373913411562
2008-02-20 19:00:00,0.28349938587085977,0.29137441515922546,0.28349938587085977,0.29137441515922546,4518,,,0.318937011808157,0.027812977141387633,0.2633110575253817,0.37456296609093226,42.85714140901905
2008-02-21 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,4518,,,0.318937011808157,0.027812977141387633,0.2633110575253817,0.37456296609093226,50.0
2008-02-24 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,3012,,,0.318937011808157,0.027812977141387633,0.2633110575253817,0.37456296609093226,49.05659562271622
2008-02-25 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,3012,,,0.32051201835274695,0.02656445798008663,0.2673831023925737,0.3736409343129202,44.897983851005456
2008-02-26 19:00:00,0.3228745758533478,0.3228745758533478,0.3228745758533478,0.3228745758533478,3012,,,0.32090577110648155,0.026536798037479745,0.26783217503152207,0.37397936718144104,46.93875856621104
2008-02-27 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,4518,,,0.32090577110648155,0.026536798037479745,0.26783217503152207,0.37397936718144104,50.0
2008-02-28 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,7531,,,0.3189370326697826,0.025357501536758035,0.26822202959626656,0.3696520357432987,50.0
2008-03-02 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,9037,,,0.3189370326697826,0.025357501536758035,0.26822202959626656,0.3696520357432987,43.90247808428605
2008-03-04 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,93385,,,0.318543279916048,0.025354283068563313,0.26783471377892143,0.3692518460531746,50.0
2008-03-05 19:00:00,0.32287458495891486,0.37012434005737305,0.32287458495891486,0.37012434005737305,18074,,,0.319330782443285,0.02673288438223027,0.2658650136788245,0.3727965512077455,75.75747532632134
2008-03-09 19:00:00,0.3228745498038828,0.3228745498038828,0.314999520778656,0.314999520778656,3012,,,0.31775577291846274,0.02596484574244846,0.26582608143356584,0.36968546440335964,50.0
2008-03-10 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,3012,,,0.31775577291846274,0.02596484574244846,0.26582608143356584,0.36968546440335964,50.0
2008-03-12 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,15062,,,0.31775577291846274,0.02596484574244846,0.26582608143356584,0.36968546440335964,44.444410182216956
2008-03-24 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,3012,,,0.3157870344817638,0.02449323603924754,0.2668005624032687,0.3647735065602589,42.30765144044452
2008-03-25 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,12049,,,0.3157870344817638,0.02449323603924754,0.2668005624032687,0.3647735065602589,57.89477982311595
2008-03-30 19:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,15062,,,0.31972452700138093,0.015832685321912347,0.28805915635755625,0.3513898976452056,50.0
2008-04-02 19:00:00,0.275624356582494,0.29137441515922546,0.275624356582494,0.29137441515922546,36149,,,0.3185432717204094,0.017039119761105694,0.284465032198198,0.3526215112426208,42.10522017688405
2008-04-06 19:00:00,0.35437424239238763,0.3937494158744812,0.35437424239238763,0.3937494158744812,12049,,,0.32248076647520063,0.023896299087315657,0.2746881683005693,0.37027336464983196,65.6249881736748
2008-04-07 19:00:00,0.31499956327234063,0.3543742895126343,0.31499956327234063,0.3543742895126343,12049,,,0.3232682466506958,0.024702223706454134,0.27386379923778753,0.3726726940636041,55.555506498222
2008-04-16 19:00:00,0.35437428077134764,0.4252496063709259,0.35437428077134764,0.4252496063709259,52717,,,0.3272057414054871,0.03335945912389863,0.26048682315768984,0.3939246596532843,65.90909462313931
2008-04-23 19:00:00,0.37799936532974243,0.37799936532974243,0.37799936532974243,0.37799936532974243,1506,,,0.3315369889140129,0.034078184825434205,0.2633806192631445,0.3996933585648813,57.9999715411784
2008-04-29 19:00:00,0.37799934344526914,0.3937494303864919,0.3323243260383606,0.3323243260383606,7531,,,0.33240322917699816,0.03385515240464085,0.26469292436771646,0.40011353398627986,51.97130190485078
2008-05-04 19:00:00,0.3323243394534466,0.4898245930671692,0.3149995457129874,0.4898245930671692,87360,,,0.3411444827914238,0.04851893932458945,0.2441066041422449,0.4381823614406027,64.64378748470256
2008-05-05 19:00:00,0.4898246160844464,0.4898246160844464,0.4646243107539861,0.4724993407726288,21086,,,0.3490194737911224,0.05622225257249708,0.23657496864612826,0.46146397893611657,59.154910509003145
2008-05-08 19:00:00,0.33074963092803955,0.33074963092803955,0.33074963092803955,0.33074963092803955,3012,,,0.349413226544857,0.056056842695903,0.23729954115305102,0.461526911936663,51.2195187238581
2008-05-11 19:00:00,0.33074963092803955,0.33074963092803955,0.33074963092803955,0.33074963092803955,1506,,,0.3502007320523262,0.05565714878466604,0.23888643448299413,0.4615150296216583,51.2195187238581
2008-05-14 19:00:00,0.3779994164417939,0.4882494807243347,0.3779994164417939,0.4882494807243347,48198,,,0.3588632300496101,0.06290100840529023,0.23306121323902967,0.4846652468601906,60.78429903013539
2008-05-15 19:00:00,0.42524961313818566,0.4724993407726288,0.42524961313818566,0.4724993407726288,31630,,,0.36673822104930875,0.06685531562300713,0.2330275898032945,0.500448852295323,59.61536131266872
2008-05-18 19:00:00,0.4724993202721311,0.5118744969367981,0.4724993202721311,0.5118744969367981,39161,,,0.37658196985721587,0.0730438545182981,0.23049426082061966,0.5226696788938121,61.4678724211371
2008-05-19 19:00:00,0.48037437649790643,0.4898245930671692,0.48037437649790643,0.4898245930671692,7531,,,0.3825669825077057,0.07726866055497016,0.2280296613977654,0.537104303617646,59.928435250484746
2008-05-20 19:00:00,0.48037439907110985,0.48037439907110985,0.4646243107539861,0.4724993407726288,12049,0.3480114957690239,,0.39044197350740434,0.07804203647593158,0.23435790055554118,0.5465260464592675,60.360341224807634
2008-05-21 19:00:00,0.4252496063709259,0.4252496063709259,0.4252496063709259,0.4252496063709259,19580,0.3502164974808693,,0.3959544777870178,0.0763071643363636,0.2433401491142906,0.548568806459745,51.92308623016833
2008-05-27 19:00:00,0.33074963092803955,0.33074963092803955,0.33074963092803955,0.33074963092803955,1506,0.35053149968385694,,0.396741983294487,0.07550477396662461,0.2457324353612378,0.5477515312277362,48.64866947354583
2008-06-09 18:00:00,0.33074960710894435,0.33074960710894435,0.314999520778656,0.314999520778656,6024,0.35116150230169296,,0.396741983294487,0.07550477396662461,0.2457324353612378,0.5477515312277362,43.26923073424169
2008-06-10 18:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,24099,0.35116150230169296,,0.396741983294487,0.07550477396662461,0.2457324353612378,0.5477515312277362,45.9183794835626
2008-06-11 18:00:00,0.314999520778656,0.314999520778656,0.314999520778656,0.314999520778656,15062,0.35116150230169296,,0.396741983294487,0.07550477396662461,0.2457324353612378,0.5477515312277362,48.80695541928542
2008-06-19 18:00:00,0.1889994591474533,0.1889994591474533,0.1889994591474533,0.1889994591474533,1506,0.34785400569438935,,0.3916232354938984,0.08579321752317318,0.22003680044755203,0.5632096705402447,28.34466610840019
2008-06-22 18:00:00,0.21262457966804504,0.21262457966804504,0.21262457966804504,0.21262457966804504,1506,0.3458065068721771,,0.3825669936835766,0.09465859293618324,0.19324980781121012,0.5718841795559431,31.460691572045846
