Date,Open,High,Low,Close,Volume
2025-11-25,0.0,0.0,0.0,100.0,125000000
2026-01-14,101.21,101.25,101.21,101.25,300000000
2026-01-16,100.0,100.0,100.0,100.0,250005000
2026-03-27,98.2,98.2,98.0,98.0,1075000000
2026-04-07,98.0,98.0,98.0,98.0,5000
