Date,Open,High,Low,Close,Volume,SMA_50,SMA_200,SMA_20,STD_20,BBL_20_2.0,BBU_20_2.0,RSI_14
2016-05-04,0.0,0.0,0.0,44.98,0,,,,,,,
2016-05-05,47.0,47.0,47.0,47.0,4500,,,,,,,
2016-05-06,0.0,0.0,0.0,47.0,0,,,,,,,
2016-05-09,48.98,49.35,48.98,49.35,8000,,,,,,,
2016-05-10,51.75,51.81,51.75,51.81,2000,,,,,,,
2016-05-11,54.33,54.36,54.33,54.36,3000,,,,,,,
2016-05-12,57.0,57.0,56.85,56.93,3500,,,,,,,
2016-05-13,59.49,59.77,59.25,59.77,66500,,,,,,,
2016-05-16,59.99,62.75,59.99,62.75,18000,,,,,,,
2016-05-17,65.0,65.88,65.0,65.88,58000,,,,,,,
2016-05-18,68.99,69.17,68.99,69.17,18500,,,,,,,
2016-05-19,72.19,72.62,72.0,72.62,38500,,,,,,,
2016-05-20,76.0,76.25,69.0,70.59,214000,,,,,,,
2016-05-23,74.0,74.11,70.3,72.0,87500,,,,,,,93.46846846846847
2016-05-24,72.5,75.6,72.5,75.6,31500,,,,,,,94.14648212226066
2016-05-25,78.74,79.38,77.0,79.38,33000,,,,,,,94.42919868276618
2016-05-26,82.49,83.34,82.0,83.34,29500,,,,,,,94.97524752475248
2016-05-27,86.99,87.5,86.99,87.5,22000,,,,,,,95.19071310116087
2016-05-30,90.99,91.87,90.99,91.87,35500,,,,,,,95.39891205802357
2016-05-31,92.0,96.46,91.87,96.46,24000,,,66.91799999999999,15.618525976679445,35.680948046641106,98.15505195335888,95.60225303292894
2016-06-01,100.0,101.28,100.0,101.28,40500,,,69.733,16.50488830300699,36.723223393986025,102.74277660601399,95.80665151828134
2016-06-02,99.0,106.34,99.0,106.34,22500,,,72.7,17.506445128941273,37.68710974211746,107.71289025788255,95.99051945486865
2016-06-03,106.0,111.65,105.01,111.64,22500,,,75.93199999999999,18.45328942292717,39.02542115414565,112.83857884585433,96.16619452313503
2016-06-06,117.22,117.22,115.0,117.22,20500,,,79.3255,19.51751345114919,40.29047309770163,118.36052690229837,96.33574007220217
2016-06-07,112.51,115.0,111.41,114.0,15000,,,82.43499999999999,19.854167930450426,42.726664139099135,122.14333586090083,90.5114765949756
2016-06-08,112.0,119.7,110.0,118.3,11500,,,85.632,20.23967978735673,45.15264042528654,126.11135957471348,90.65503737985048
2016-06-09,117.0,117.0,113.0,113.18,2000,,,88.44449999999999,19.947473781488164,48.549552437023664,128.33944756297632,85.92880040492662
2016-06-10,0.0,0.0,0.0,113.18,0,,,91.115,19.47619207891359,52.16261584217281,130.06738415782718,85.58589699274111
2016-06-13,0.0,0.0,0.0,113.18,0,,,93.6365,18.865522514280958,55.90545497143808,131.36754502856192,84.62956137117584
2016-06-14,0.0,0.0,0.0,113.18,0,,,96.00150000000001,18.154180981395516,59.693138037208975,132.30986196279105,83.4786053882726
2016-06-15,107.53,107.53,107.53,107.53,500,,,97.9195,17.169915389240668,63.579669221518664,132.25933077848134,73.18382211999233
2016-06-16,102.16,102.16,102.16,102.16,2000,,,99.39649999999999,16.11733368147471,67.16183263705057,131.6311673629494,63.7317347321094
2016-06-17,0.0,0.0,0.0,102.16,0,,,100.975,14.62440228198275,71.72619543603449,130.2238045639655,60.49785758008569
2016-06-20,0.0,0.0,0.0,102.16,0,,,102.48299999999999,12.93701751197942,76.60896497604115,128.35703502395882,56.41602881584872
2016-06-21,0.0,0.0,0.0,102.16,0,,,103.811,11.290655148582365,81.22968970283527,126.39231029716474,51.1111111111111
2016-06-23,0.0,0.0,0.0,102.16,0,,,104.95,9.738703577397759,85.47259284520449,124.42740715479552,43.94904458598725
