Date,Open,High,Low,Close,Volume
2025-11-27,0.0,0.0,0.0,100.0,100000000
2025-12-29,0.0,0.0,0.0,100.0,5000000
2026-04-10,99.0,99.0,99.0,99.0,5000000
2026-04-14,100.52,100.52,100.52,100.52,200000000
